seed,N,strategy,probe_idx,true_index,attack_success,pixel_i,pixel_j,pixel_value,original_value,perturbation_l2,retrieved_index,evaluations
45,1000,random,48,9,0,0,0,0.0,0.0,0.0,9,3920
45,1000,random,49,86,0,0,0,0.0,0.0,0.0,86,3920
46,1000,random,0,526,0,0,0,0.0,0.0,0.0,526,3920
46,1000,random,1,846,0,0,0,0.0,0.0,0.0,846,3920
46,1000,random,2,96,1,0,0,0.0,0.0,0.0,459,3920
46,1000,random,3,605,1,0,0,0.0,0.0,0.0,799,3920
46,1000,random,4,10,0,5,20,1.0,0.0,1.0,10,3920
46,1000,random,5,419,1,4,12,1.0,0.0,1.0,875,3920
46,1000,random,6,59,1,9,14,1.0,0.0,1.0,846,3920
46,1000,random,7,773,0,0,0,0.0,0.0,0.0,773,3920
46,1000,random,8,154,1,4,12,1.0,0.0,1.0,875,3920
46,1000,random,9,600,0,0,0,0.0,0.0,0.0,600,3920
46,1000,random,10,192,0,12,9,0.0,0.7765,0.7765,192,3920
46,1000,random,11,879,1,4,18,1.0,0.0,1.0,147,3920
46,1000,random,12,993,1,0,0,0.0,0.0,0.0,614,3920
46,1000,random,13,458,0,0,0,0.0,0.0,0.0,458,3920
46,1000,random,14,4,0,0,0,0.0,0.0,0.0,4,3920
46,1000,random,15,117,0,0,0,0.0,0.0,0.0,117,3920
46,1000,random,16,370,0,0,0,0.0,0.0,0.0,370,3920
46,1000,random,17,48,1,0,0,0.0,0.0,0.0,614,3920
46,1000,random,18,13,0,0,0,0.0,0.0,0.0,13,3920
46,1000,random,19,992,1,0,0,0.0,0.0,0.0,649,3920
46,1000,random,20,891,0,15,20,1.0,0.0549,0.9451,891,3920
46,1000,random,21,913,0,0,0,0.0,0.0,0.0,913,3920
46,1000,random,22,72,1,23,14,1.0,0.0,1.0,740,3920
46,1000,random,23,293,1,0,0,0.0,0.0,0.0,344,3920
46,1000,random,24,348,1,19,12,1.0,0.0,1.0,147,3920
46,1000,random,25,733,0,0,0,0.0,0.0,0.0,733,3920
46,1000,random,26,527,0,0,0,0.0,0.0,0.0,527,3920
46,1000,random,27,686,0,0,0,0.0,0.0,0.0,686,3920
46,1000,random,28,205,0,0,0,0.0,0.0,0.0,205,3920
46,1000,random,29,588,0,0,0,0.0,0.0,0.0,588,3920
46,1000,random,30,742,1,4,12,1.0,0.0,1.0,875,3920
46,1000,random,31,389,0,7,18,1.0,0.0,1.0,389,3920
46,1000,random,32,483,1,0,0,0.0,0.0,0.0,300,3920
46,1000,random,33,669,1,0,0,0.0,0.0,0.0,573,3920
46,1000,random,34,704,0,0,0,0.0,0.0,0.0,704,3920
46,1000,random,35,849,1,4,9,1.0,0.0,1.0,875,3920
46,1000,random,36,216,0,0,0,0.0,0.0,0.0,216,3920
46,1000,random,37,130,0,0,0,0.0,0.0,0.0,130,3920
46,1000,random,38,62,1,0,0,0.0,0.0,0.0,957,3920
46,1000,random,39,89,0,0,0,0.0,0.0,0.0,89,3920
46,1000,random,40,256,0,0,0,0.0,0.0,0.0,256,3920
46,1000,random,41,814,1,11,15,1.0,0.0,1.0,967,3920
46,1000,random,42,47,0,7,17,1.0,0.0,1.0,47,3920
46,1000,random,43,35,0,0,0,0.0,0.0,0.0,35,3920
46,1000,random,44,598,0,0,0,0.0,0.0,0.0,598,3920
46,1000,random,45,258,0,0,0,0.0,0.0,0.0,258,3920
46,1000,random,46,406,1,4,12,1.0,0.0,1.0,875,3920
46,1000,random,47,521,1,0,0,0.0,0.0,0.0,147,3920
46,1000,random,48,191,0,0,0,0.0,0.0,0.0,191,3920
46,1000,random,49,265,1,4,12,1.0,0.0,1.0,875,3920
42,1000,class_balanced,0,527,0,0,0,0.0,0.0,0.0,527,3920
42,1000,class_balanced,1,898,1,19,10,1.0,0.0,1.0,869,3920
42,1000,class_balanced,2,281,0,0,0,0.0,0.0,0.0,281,3920
42,1000,class_balanced,3,831,0,0,0,0.0,0.0,0.0,831,3920
42,1000,class_balanced,4,529,1,10,8,1.0,0.0,1.0,5,3920
42,1000,class_balanced,5,746,0,0,0,0.0,0.0,0.0,746,3920
42,1000,class_balanced,6,744,1,0,0,0.0,0.0,0.0,782,3920
42,1000,class_balanced,7,634,1,10,8,1.0,0.0,1.0,5,3920
42,1000,class_balanced,8,600,1,20,9,1.0,0.0,1.0,689,3920
42,1000,class_balanced,9,198,1,19,14,1.0,0.0,1.0,139,3920
42,1000,class_balanced,10,477,0,0,0,0.0,0.0,0.0,477,3920
42,1000,class_balanced,11,954,1,18,12,0.75,0.0,0.75,919,3920
42,1000,class_balanced,12,167,1,16,16,1.0,0.0,1.0,154,3920
42,1000,class_balanced,13,637,0,0,0,0.0,0.0,0.0,637,3920
42,1000,class_balanced,14,993,1,7,13,1.0,0.451,0.549,901,3920
42,1000,class_balanced,15,189,1,0,0,0.0,0.0,0.0,154,3920
42,1000,class_balanced,16,387,1,10,19,1.0,0.0,1.0,543,3920
42,1000,class_balanced,17,468,0,0,0,0.0,0.0,0.0,468,3920
42,1000,class_balanced,18,810,0,0,0,0.0,0.0,0.0,810,3920
42,1000,class_balanced,19,390,0,6,7,1.0,0.0,1.0,390,3920
42,1000,class_balanced,20,243,0,0,0,0.0,0.0,0.0,243,3920
42,1000,class_balanced,21,701,0,0,0,0.0,0.0,0.0,701,3920
42,1000,class_balanced,22,46,0,0,0,0.0,0.0,0.0,46,3920
42,1000,class_balanced,23,152,1,24,10,1.0,0.0,1.0,139,3920
42,1000,class_balanced,24,342,1,0,0,0.0,0.0,0.0,375,3920
42,1000,class_balanced,25,320,0,0,0,0.0,0.0,0.0,320,3920
42,1000,class_balanced,26,739,1,0,0,0.0,0.0,0.0,764,3920
42,1000,class_balanced,27,624,1,17,8,0.75,0.0,0.75,670,3920
42,1000,class_balanced,28,488,0,0,0,0.0,0.0,0.0,488,3920
42,1000,class_balanced,29,19,1,0,0,0.0,0.0,0.0,27,3920
42,1000,class_balanced,30,59,0,0,0,0.0,0.0,0.0,59,3920
42,1000,class_balanced,31,235,0,8,18,1.0,0.0275,0.9725,235,3920
42,1000,class_balanced,32,500,0,5,11,0.0,0.698,0.698,500,3920
42,1000,class_balanced,33,83,1,0,0,0.0,0.0,0.0,76,3920
42,1000,class_balanced,34,31,0,8,16,1.0,0.0431,0.9569,31,3920
42,1000,class_balanced,35,209,0,0,0,0.0,0.0,0.0,209,3920
42,1000,class_balanced,36,323,1,8,3,1.0,0.0,1.0,311,3920
42,1000,class_balanced,37,424,0,0,0,0.0,0.0,0.0,424,3920
42,1000,class_balanced,38,279,1,0,0,0.0,0.0,0.0,261,3920
42,1000,class_balanced,39,311,0,0,0,0.0,0.0,0.0,311,3920
42,1000,class_balanced,40,372,0,0,0,0.0,0.0,0.0,372,3920
42,1000,class_balanced,41,417,0,0,0,0.0,0.0,0.0,417,3920
42,1000,class_balanced,42,735,1,8,7,1.0,0.0,1.0,781,3920
42,1000,class_balanced,43,490,1,25,13,1.0,0.0,1.0,980,3920
42,1000,class_balanced,44,521,1,6,20,1.0,0.0,1.0,543,3920
42,1000,class_balanced,45,56,1,0,0,0.0,0.0,0.0,87,3920
42,1000,class_balanced,46,628,1,8,9,1.0,0.0,1.0,605,3920
42,1000,class_balanced,47,188,1,11,15,0.5,0.0,0.5,137,3920
42,1000,class_balanced,48,35,1,5,17,0.5,0.5922,0.0922,73,3920
42,1000,class_balanced,49,927,1,0,0,0.0,0.0,0.0,987,3920
43,1000,class_balanced,0,640,1,7,17,1.0,0.0,1.0,694,3920
43,1000,class_balanced,1,437,0,0,0,0.0,0.0,0.0,437,3920
43,1000,class_balanced,2,981,0,0,0,0.0,0.0,0.0,981,3920
43,1000,class_balanced,3,508,0,0,0,0.0,0.0,0.0,508,3920
43,1000,class_balanced,4,546,1,4,17,1.0,0.0,1.0,319,3920
43,1000,class_balanced,5,198,1,0,0,0.0,0.0,0.0,694,3920
43,1000,class_balanced,6,715,0,0,0,0.0,0.0,0.0,715,3920
43,1000,class_balanced,7,67,1,5,12,0.25,0.6314,0.3814,39,3920
43,1000,class_balanced,8,672,0,0,0,0.0,0.0,0.0,672,3920
43,1000,class_balanced,9,272,0,0,0,0.0,0.0,0.0,272,3920
43,1000,class_balanced,10,917,1,0,0,0.0,0.0,0.0,993,3920
43,1000,class_balanced,11,440,1,11,24,0.75,0.0,0.75,993,3920
43,1000,class_balanced,12,380,1,14,20,1.0,0.0,1.0,825,3920
43,1000,class_balanced,13,92,1,0,0,0.0,0.0,0.0,22,3920
43,1000,class_balanced,14,316,0,0,0,0.0,0.0,0.0,316,3920
43,1000,class_balanced,15,326,1,0,0,0.0,0.0,0.0,350,3920
43,1000,class_balanced,16,153,1,5,12,1.0,0.0,1.0,129,3920
43,1000,class_balanced,17,426,1,7,13,1.0,0.0,1.0,993,3920
43,1000,class_balanced,18,683,1,4,15,0.0,0.949,0.949,665,3920
43,1000,class_balanced,19,523,1,0,0,0.0,0.0,0.0,581,3920
43,1000,class_balanced,20,697,0,0,0,0.0,0.0,0.0,697,3920
43,1000,class_balanced,21,639,1,18,21,1.0,0.0,1.0,681,3920
43,1000,class_balanced,22,608,1,3,17,1.0,0.0,1.0,681,3920
43,1000,class_balanced,23,423,0,23,12,0.0,0.9137,0.9137,423,3920
43,1000,class_balanced,24,793,1,19,20,1.0,0.0,1.0,212,3920
43,1000,class_balanced,25,77,1,0,0,0.0,0.0,0.0,57,3920
43,1000,class_balanced,26,824,1,4,15,1.0,0.0,1.0,879,3920
43,1000,class_balanced,27,583,1,0,0,0.0,0.0,0.0,561,3920
43,1000,class_balanced,28,413,0,0,0,0.0,0.0,0.0,413,3920
43,1000,class_balanced,29,21,0,0,0,0.0,0.0,0.0,21,3920
43,1000,class_balanced,30,372,0,0,0,0.0,0.0,0.0,372,3920
43,1000,class_balanced,31,319,0,0,0,0.0,0.0,0.0,319,3920
43,1000,class_balanced,32,990,1,0,0,0.0,0.0,0.0,889,3920
43,1000,class_balanced,33,885,0,0,0,0.0,0.0,0.0,885,3920
43,1000,class_balanced,34,928,1,6,12,1.0,0.0,1.0,889,3920
43,1000,class_balanced,35,875,0,0,0,0.0,0.0,0.0,875,3920
43,1000,class_balanced,36,2,0,0,0,0.0,0.0,0.0,2,3920
43,1000,class_balanced,37,282,1,20,5,1.0,0.0,1.0,319,3920
43,1000,class_balanced,38,968,1,13,24,1.0,0.0,1.0,889,3920
43,1000,class_balanced,39,772,0,0,0,0.0,0.0,0.0,772,3920
43,1000,class_balanced,40,344,1,15,8,0.0,0.9922,0.9922,889,3920
43,1000,class_balanced,41,488,1,7,13,1.0,0.0,1.0,694,3920
43,1000,class_balanced,42,925,0,11,21,1.0,0.0,1.0,925,3920
43,1000,class_balanced,43,432,1,7,15,0.5,0.0,0.5,489,3920
43,1000,class_balanced,44,847,1,0,0,0.0,0.0,0.0,880,3920
43,1000,class_balanced,45,921,1,0,0,0.0,0.0,0.0,993,3920
43,1000,class_balanced,46,575,0,0,0,0.0,0.0,0.0,575,3920
43,1000,class_balanced,47,556,1,0,0,0.0,0.0,0.0,581,3920
43,1000,class_balanced,48,137,1,7,17,0.75,0.0,0.75,129,3920
43,1000,class_balanced,49,97,0,0,0,0.0,0.0,0.0,97,3920
44,1000,class_balanced,0,907,1,4,20,1.0,0.0,1.0,830,3920
44,1000,class_balanced,1,560,0,0,0,0.0,0.0,0.0,560,3920
44,1000,class_balanced,2,889,1,5,14,1.0,0.0,1.0,121,3920
44,1000,class_balanced,3,922,1,0,0,0.0,0.0,0.0,901,3920
44,1000,class_balanced,4,806,1,0,0,0.0,0.0,0.0,121,3920
44,1000,class_balanced,5,761,1,0,0,0.0,0.0,0.0,989,3920
44,1000,class_balanced,6,112,1,5,21,1.0,0.0,1.0,157,3920
44,1000,class_balanced,7,251,0,0,0,0.0,0.0,0.0,251,3920
44,1000,class_balanced,8,222,0,0,0,0.0,0.0,0.0,222,3920
44,1000,class_balanced,9,903,0,0,0,0.0,0.0,0.0,903,3920
44,1000,class_balanced,10,811,0,0,0,0.0,0.0,0.0,811,3920
44,1000,class_balanced,11,15,1,6,14,0.0,0.9961,0.9961,60,3920
44,1000,class_balanced,12,26,1,0,0,0.0,0.0,0.0,45,3920
44,1000,class_balanced,13,695,0,0,0,0.0,0.0,0.0,695,3920
44,1000,class_balanced,14,733,0,0,0,0.0,0.0,0.0,733,3920
44,1000,class_balanced,15,911,0,0,0,0.0,0.0,0.0,911,3920
44,1000,class_balanced,16,137,1,5,21,1.0,0.0,1.0,157,3920
44,1000,class_balanced,17,877,0,0,0,0.0,0.0,0.0,877,3920
44,1000,class_balanced,18,343,0,0,0,0.0,0.0,0.0,343,3920
44,1000,class_balanced,19,731,1,5,15,1.0,0.0,1.0,121,3920
44,1000,class_balanced,20,320,1,4,19,1.0,0.0,1.0,830,3920
44,1000,class_balanced,21,509,0,0,0,0.0,0.0,0.0,509,3920
44,1000,class_balanced,22,715,1,11,21,1.0,0.0,1.0,771,3920
44,1000,class_balanced,23,314,0,0,0,0.0,0.0,0.0,314,3920
44,1000,class_balanced,24,854,1,0,0,0.0,0.0,0.0,121,3920
44,1000,class_balanced,25,829,0,0,0,0.0,0.0,0.0,829,3920
44,1000,class_balanced,26,266,0,0,0,0.0,0.0,0.0,266,3920
44,1000,class_balanced,27,357,0,0,0,0.0,0.0,0.0,357,3920
44,1000,class_balanced,28,225,1,4,13,1.0,0.0,1.0,278,3920
44,1000,class_balanced,29,723,0,0,0,0.0,0.0,0.0,723,3920
44,1000,class_balanced,30,665,0,0,0,0.0,0.0,0.0,665,3920
44,1000,class_balanced,31,747,0,0,0,0.0,0.0,0.0,747,3920
44,1000,class_balanced,32,265,0,0,0,0.0,0.0,0.0,265,3920
44,1000,class_balanced,33,842,0,0,0,0.0,0.0,0.0,842,3920
44,1000,class_balanced,34,321,0,0,0,0.0,0.0,0.0,321,3920
44,1000,class_balanced,35,156,1,5,21,1.0,0.0,1.0,121,3920
44,1000,class_balanced,36,52,1,15,13,1.0,0.0,1.0,832,3920
44,1000,class_balanced,37,95,0,0,0,0.0,0.0,0.0,95,3920
44,1000,class_balanced,38,924,0,0,0,0.0,0.0,0.0,924,3920
44,1000,class_balanced,39,985,0,0,0,0.0,0.0,0.0,985,3920
44,1000,class_balanced,40,139,1,0,0,0.0,0.0,0.0,121,3920
44,1000,class_balanced,41,400,1,5,22,1.0,0.0,1.0,428,3920
44,1000,class_balanced,42,956,0,0,0,0.0,0.0,0.0,956,3920
44,1000,class_balanced,43,980,1,4,17,0.75,0.0,0.75,830,3920
44,1000,class_balanced,44,593,0,6,21,1.0,0.0,1.0,593,3920
44,1000,class_balanced,45,941,1,0,0,0.0,0.0,0.0,989,3920
44,1000,class_balanced,46,916,1,0,0,0.0,0.0,0.0,830,3920
44,1000,class_balanced,47,409,0,0,0,0.0,0.0,0.0,409,3920
44,1000,class_balanced,48,585,1,13,14,0.0,0.9922,0.9922,3,3920
44,1000,class_balanced,49,323,0,0,0,0.0,0.0,0.0,323,3920
45,1000,class_balanced,0,13,1,0,0,0.0,0.0,0.0,84,3920
45,1000,class_balanced,1,601,0,0,0,0.0,0.0,0.0,601,3920
45,1000,class_balanced,2,586,1,4,14,0.0,0.6863,0.6863,349,3920
45,1000,class_balanced,3,333,1,0,0,0.0,0.0,0.0,349,3920
45,1000,class_balanced,4,338,0,0,0,0.0,0.0,0.0,338,3920
45,1000,class_balanced,5,929,0,0,0,0.0,0.0,0.0,929,3920
45,1000,class_balanced,6,239,1,5,12,1.0,0.0,1.0,252,3920
45,1000,class_balanced,7,456,0,9,8,0.5,0.0,0.5,456,3920
45,1000,class_balanced,8,8,0,9,17,1.0,0.0,1.0,8,3920
45,1000,class_balanced,9,379,0,0,0,0.0,0.0,0.0,379,3920
45,1000,class_balanced,10,902,0,0,0,0.0,0.0,0.0,902,3920
45,1000,class_balanced,11,569,0,0,0,0.0,0.0,0.0,569,3920
45,1000,class_balanced,12,93,0,0,0,0.0,0.0,0.0,93,3920
45,1000,class_balanced,13,883,0,0,0,0.0,0.0,0.0,883,3920
45,1000,class_balanced,14,250,1,0,0,0.0,0.0,0.0,240,3920
45,1000,class_balanced,15,340,0,0,0,0.0,0.0,0.0,340,3920
45,1000,class_balanced,16,213,1,0,0,0.0,0.0,0.0,687,3920
45,1000,class_balanced,17,100,1,4,12,0.0,0.8824,0.8824,144,3920
45,1000,class_balanced,18,106,1,4,15,1.0,0.0,1.0,171,3920
45,1000,class_balanced,19,1,1,0,0,0.0,0.0,0.0,84,3920
45,1000,class_balanced,20,739,1,11,8,1.0,0.0,1.0,751,3920
45,1000,class_balanced,21,189,1,18,8,1.0,0.0,1.0,607,3920
45,1000,class_balanced,22,571,0,0,0,0.0,0.0,0.0,571,3920
45,1000,class_balanced,23,863,0,0,0,0.0,0.0,0.0,863,3920
45,1000,class_balanced,24,455,1,0,0,0.0,0.0,0.0,11,3920
45,1000,class_balanced,25,723,1,9,3,1.0,0.0,1.0,767,3920
45,1000,class_balanced,26,241,1,0,0,0.0,0.0,0.0,240,3920
45,1000,class_balanced,27,856,0,0,0,0.0,0.0,0.0,856,3920
45,1000,class_balanced,28,676,1,7,21,1.0,0.0,1.0,607,3920
45,1000,class_balanced,29,954,1,6,16,0.75,0.0,0.75,902,3920
45,1000,class_balanced,30,89,1,4,16,1.0,0.0,1.0,53,3920
45,1000,class_balanced,31,896,0,0,0,0.0,0.0,0.0,896,3920
45,1000,class_balanced,32,641,0,0,0,0.0,0.0,0.0,641,3920
45,1000,class_balanced,33,248,1,5,19,1.0,0.0,1.0,240,3920
45,1000,class_balanced,34,816,1,0,0,0.0,0.0,0.0,830,3920
45,1000,class_balanced,35,446,0,0,0,0.0,0.0,0.0,446,3920
45,1000,class_balanced,36,535,1,21,7,0.0,0.9961,0.9961,570,3920
45,1000,class_balanced,37,370,0,0,0,0.0,0.0,0.0,370,3920
45,1000,class_balanced,38,11,0,0,0,0.0,0.0,0.0,11,3920
45,1000,class_balanced,39,434,1,0,0,0.0,0.0,0.0,436,3920
45,1000,class_balanced,40,700,0,7,18,1.0,0.0,1.0,700,3920
45,1000,class_balanced,41,329,0,0,0,0.0,0.0,0.0,329,3920
45,1000,class_balanced,42,350,1,0,0,0.0,0.0,0.0,349,3920
45,1000,class_balanced,43,724,0,11,13,1.0,0.0,1.0,724,3920
45,1000,class_balanced,44,237,0,0,0,0.0,0.0,0.0,237,3920
45,1000,class_balanced,45,570,0,0,0,0.0,0.0,0.0,570,3920
45,1000,class_balanced,46,233,0,0,0,0.0,0.0,0.0,233,3920
45,1000,class_balanced,47,288,0,0,0,0.0,0.0,0.0,288,3920
45,1000,class_balanced,48,85,1,5,14,0.75,0.0,0.75,9,3920
45,1000,class_balanced,49,671,1,3,19,0.0,0.7216,0.7216,687,3920
46,1000,class_balanced,0,408,0,6,17,1.0,0.0,1.0,408,3920
46,1000,class_balanced,1,532,1,4,17,1.0,0.0,1.0,59,3920
46,1000,class_balanced,2,269,1,0,0,0.0,0.0,0.0,899,3920
46,1000,class_balanced,3,48,1,4,15,1.0,0.0,1.0,59,3920
46,1000,class_balanced,4,256,0,6,15,1.0,0.0157,0.9843,256,3920
46,1000,class_balanced,5,956,1,6,8,1.0,0.0,1.0,892,3920
46,1000,class_balanced,6,671,0,0,0,0.0,0.0,0.0,671,3920
46,1000,class_balanced,7,368,0,10,8,1.0,0.0,1.0,368,3920
46,1000,class_balanced,8,779,0,0,0,0.0,0.0,0.0,779,3920
46,1000,class_balanced,9,319,0,0,0,0.0,0.0,0.0,319,3920
46,1000,class_balanced,10,154,1,0,0,0.0,0.0,0.0,111,3920
46,1000,class_balanced,11,500,1,4,20,0.25,1.0,0.75,842,3920
46,1000,class_balanced,12,165,1,8,16,1.0,0.0,1.0,107,3920
46,1000,class_balanced,13,84,1,4,15,0.75,0.0275,0.7225,38,3920
46,1000,class_balanced,14,625,0,0,0,0.0,0.0,0.0,625,3920
46,1000,class_balanced,15,762,0,0,0,0.0,0.0,0.0,762,3920
46,1000,class_balanced,16,875,0,0,0,0.0,0.0,0.0,875,3920
46,1000,class_balanced,17,327,0,0,0,0.0,0.0,0.0,327,3920
46,1000,class_balanced,18,997,1,0,0,0.0,0.0,0.0,910,3920
46,1000,class_balanced,19,722,1,4,17,1.0,0.0,1.0,59,3920
46,1000,class_balanced,20,290,0,0,0,0.0,0.0,0.0,290,3920
46,1000,class_balanced,21,381,0,0,0,0.0,0.0,0.0,381,3920
46,1000,class_balanced,22,149,1,5,13,0.0,0.9922,0.9922,166,3920
46,1000,class_balanced,23,925,1,0,0,0.0,0.0,0.0,910,3920
46,1000,class_balanced,24,95,0,8,15,1.0,0.0,1.0,95,3920
46,1000,class_balanced,25,590,0,0,0,0.0,0.0,0.0,590,3920
46,1000,class_balanced,26,296,1,15,13,0.0,0.9961,0.9961,59,3920
46,1000,class_balanced,27,155,1,10,14,0.25,0.7686,0.5186,199,3920
46,1000,class_balanced,28,596,1,16,16,1.0,0.0,1.0,505,3920
46,1000,class_balanced,29,649,1,2,16,0.0,1.0,1.0,59,3920
46,1000,class_balanced,30,62,0,0,0,0.0,0.0,0.0,62,3920
46,1000,class_balanced,31,807,0,0,0,0.0,0.0,0.0,807,3920
46,1000,class_balanced,32,633,1,2,17,1.0,0.0,1.0,657,3920
46,1000,class_balanced,33,825,1,5,17,1.0,0.2824,0.7176,887,3920
46,1000,class_balanced,34,220,0,0,0,0.0,0.0,0.0,220,3920
46,1000,class_balanced,35,775,1,0,0,0.0,0.0,0.0,767,3920
46,1000,class_balanced,36,66,1,0,0,0.0,0.0,0.0,29,3920
46,1000,class_balanced,37,375,1,6,22,1.0,0.0,1.0,349,3920
46,1000,class_balanced,38,704,0,0,0,0.0,0.0,0.0,704,3920
46,1000,class_balanced,39,852,1,7,16,1.0,0.0,1.0,837,3920
46,1000,class_balanced,40,974,0,0,0,0.0,0.0,0.0,974,3920
46,1000,class_balanced,41,959,1,6,17,1.0,0.0,1.0,920,3920
46,1000,class_balanced,42,901,1,10,21,0.5,0.0,0.5,887,3920
46,1000,class_balanced,43,667,0,0,0,0.0,0.0,0.0,667,3920
46,1000,class_balanced,44,43,0,0,0,0.0,0.0,0.0,43,3920
46,1000,class_balanced,45,678,0,0,0,0.0,0.0,0.0,678,3920
46,1000,class_balanced,46,403,1,0,0,0.0,0.0,0.0,427,3920
46,1000,class_balanced,47,983,1,5,12,0.75,0.0,0.75,427,3920
46,1000,class_balanced,48,949,1,4,17,1.0,0.0,1.0,59,3920
46,1000,class_balanced,49,356,0,0,0,0.0,0.0,0.0,356,3920
